asset_id,report_date,asset_type,currency,Term Months,interest_rate,amount
530,2024-Q1,security,usd,111,4.98,0.289329
531,2024-Q1,security,usd,72,5.78,0.241622
532,2024-Q1,security,usd,20,1.53,0.279682
533,2024-Q1,cash,usd,19,1.19,0.230914
534,2024-Q1,loan,uzs,35,17.28,0.20591
535,2024-Q1,cash,eur,70,6.33,0.219441
536,2024-Q1,loan,eur,19,9.23,0.256083
537,2024-Q1,interbank,usd,55,12.9,0.210784
538,2024-Q1,interbank,eur,14,7.68,0.205803
539,2024-Q1,interbank,uzs,65,11.49,0.224806
540,2024-Q1,cash,usd,3,20.76,0.108328
541,2024-Q1,cash,eur,86,5.86,0.240292
542,2024-Q1,cash,eur,7,18.99,0.103927
543,2024-Q1,interbank,usd,24,6.33,0.236132
544,2024-Q1,interbank,eur,21,4.49,0.208155
545,2024-Q1,interbank,usd,100,1.74,0.268705
546,2024-Q1,interbank,uzs,7,16.42,0.169037
547,2024-Q1,interbank,eur,52,9.88,0.21375
548,2024-Q1,cash,eur,71,18.49,0.160713
549,2024-Q1,security,usd,62,3.18,0.261938
550,2024-Q1,cash,uzs,82,14.48,0.169784
551,2024-Q1,interbank,uzs,97,0.31,0.280596
552,2024-Q1,cash,uzs,48,5.61,0.19407
553,2024-Q1,loan,usd,100,14.63,0.265792
554,2024-Q1,loan,eur,39,1.34,0.296276
555,2024-Q1,security,usd,119,9.05,0.256524
556,2024-Q1,interbank,uzs,61,13.48,0.196746
557,2024-Q1,cash,eur,89,17.46,0.166247
558,2024-Q1,interbank,usd,106,16.94,0.204413
559,2024-Q1,loan,eur,96,3.56,0.309204
560,2024-Q1,loan,eur,103,1.8,0.314532
561,2024-Q1,interbank,eur,65,9.03,0.220569
562,2024-Q1,security,eur,6,5.78,0.259728
563,2024-Q1,security,eur,60,7.34,0.255856
564,2024-Q1,loan,eur,22,8.22,0.241894
565,2024-Q1,interbank,usd,107,9.53,0.250189
566,2024-Q1,security,eur,29,12.45,0.236928
567,2024-Q1,loan,eur,28,0.22,0.30402
568,2024-Q1,security,usd,30,7.15,0.239051
569,2024-Q1,loan,uzs,78,6.34,0.271209
570,2024-Q1,loan,eur,69,5.67,0.286196
571,2024-Q1,interbank,eur,114,18.93,0.178163
572,2024-Q1,security,uzs,50,6.03,0.257881
573,2024-Q1,loan,uzs,34,3.62,0.259382
574,2024-Q1,loan,uzs,6,20.44,0.186667
575,2024-Q1,loan,eur,1,9.19,0.218469
576,2024-Q1,cash,uzs,45,4.42,0.217415
577,2024-Q1,security,usd,112,18.03,0.235449
578,2024-Q1,loan,eur,63,15.77,0.2202
579,2024-Q1,security,uzs,108,22.69,0.184021
580,2024-Q1,interbank,uzs,13,21.07,0.139548
581,2024-Q1,loan,eur,12,16.66,0.197071
582,2024-Q1,security,uzs,101,3.86,0.302191
583,2024-Q1,security,eur,13,11.6,0.205264
584,2024-Q1,security,usd,7,2.85,0.263246
585,2024-Q1,cash,usd,49,13.19,0.176681
586,2024-Q1,security,usd,111,22.0,0.196984
587,2024-Q1,loan,uzs,83,0.09,0.324912
588,2024-Q1,cash,uzs,12,21.02,0.116987
589,2024-Q1,cash,usd,101,12.94,0.191617
590,2024-Q1,interbank,uzs,102,3.63,0.281399
591,2024-Q1,cash,uzs,97,20.54,0.139152
592,2024-Q1,loan,uzs,109,12.89,0.284408
593,2024-Q1,interbank,eur,29,10.76,0.183422
594,2024-Q1,cash,uzs,118,11.99,0.219984
595,2024-Q1,loan,uzs,39,3.54,0.306925
596,2024-Q1,interbank,usd,97,2.71,0.290269
597,2024-Q1,loan,uzs,70,15.88,0.21033
598,2024-Q1,loan,usd,94,21.13,0.216285
599,2024-Q1,interbank,eur,76,16.67,0.187353
600,2024-Q1,security,eur,78,20.18,0.209468
601,2024-Q1,security,eur,74,20.27,0.173972
602,2024-Q1,loan,usd,94,0.77,0.324197
603,2024-Q1,security,uzs,89,18.5,0.194837
604,2024-Q1,interbank,usd,17,18.53,0.153215
605,2024-Q1,security,uzs,100,8.4,0.258146
606,2024-Q1,security,uzs,65,9.84,0.242833
607,2024-Q1,cash,eur,39,17.89,0.137684
608,2024-Q1,loan,uzs,62,23.68,0.171776
609,2024-Q1,security,uzs,117,23.71,0.200906
610,2024-Q1,interbank,uzs,103,11.37,0.205032
611,2024-Q1,interbank,usd,101,18.95,0.187669
612,2024-Q1,loan,eur,56,11.19,0.248465
613,2024-Q1,interbank,usd,95,20.78,0.180915
614,2024-Q1,cash,usd,47,15.59,0.181779
615,2024-Q1,interbank,uzs,83,22.48,0.138609
616,2024-Q1,cash,eur,77,23.93,0.119452
617,2024-Q1,interbank,eur,30,7.92,0.210862
618,2024-Q1,loan,usd,32,23.5,0.16708
619,2024-Q1,interbank,uzs,8,16.62,0.164856
620,2024-Q1,security,usd,17,5.71,0.241266
621,2024-Q1,security,usd,53,0.07,0.279586
622,2024-Q1,loan,eur,58,16.41,0.213596
623,2024-Q1,cash,usd,20,5.34,0.177446
624,2024-Q1,security,uzs,51,5.55,0.264521
625,2024-Q1,cash,uzs,73,13.25,0.174632
626,2024-Q1,cash,eur,28,0.74,0.249409
627,2024-Q1,security,eur,41,9.99,0.243273
628,2024-Q1,loan,usd,45,19.18,0.201112
629,2024-Q1,interbank,eur,61,0.65,0.264503
630,2024-Q1,loan,eur,44,14.97,0.216645
631,2024-Q1,interbank,usd,89,3.8,0.259688
632,2024-Q1,interbank,eur,40,20.71,0.144245
633,2024-Q1,interbank,uzs,53,9.38,0.214829
634,2024-Q1,interbank,uzs,46,19.49,0.167607
635,2024-Q1,loan,eur,22,17.37,0.225468
636,2024-Q1,loan,uzs,83,21.07,0.203569
637,2024-Q1,interbank,uzs,29,12.4,0.171034
638,2024-Q1,loan,usd,36,11.67,0.236929
639,2024-Q1,security,eur,96,0.9,0.303152
640,2024-Q1,loan,eur,114,12.81,0.274887
641,2024-Q1,security,eur,81,12.53,0.245716
642,2024-Q1,loan,uzs,110,14.55,0.241833
643,2024-Q1,security,uzs,103,3.14,0.29675
644,2024-Q1,security,eur,58,12.96,0.24204
645,2024-Q1,loan,usd,93,10.9,0.273793
646,2024-Q1,loan,usd,40,14.3,0.215638
647,2024-Q1,cash,eur,56,15.85,0.142861
648,2024-Q1,security,eur,65,8.67,0.244977
649,2024-Q1,security,eur,116,12.1,0.268785
650,2024-Q1,cash,usd,102,9.48,0.213418
651,2024-Q1,loan,usd,59,18.37,0.206281
652,2024-Q1,loan,uzs,79,19.11,0.206632
653,2024-Q1,security,eur,25,7.03,0.260628
654,2024-Q1,cash,uzs,97,6.23,0.206564
655,2024-Q1,cash,eur,67,16.28,0.158261
656,2024-Q1,security,eur,64,18.58,0.180929
657,2024-Q1,security,usd,92,0.26,0.302238
658,2024-Q1,security,eur,76,10.26,0.242282
659,2024-Q1,interbank,usd,9,7.39,0.216266
660,2024-Q1,cash,eur,35,18.4,0.120597
661,2024-Q1,loan,usd,22,3.44,0.277948
662,2024-Q1,interbank,usd,89,18.68,0.163075
663,2024-Q1,cash,eur,5,15.87,0.117988
664,2024-Q1,loan,eur,25,20.23,0.186139
665,2024-Q1,interbank,usd,72,23.77,0.152221
666,2024-Q1,cash,usd,84,11.44,0.204281
667,2024-Q1,security,uzs,61,16.79,0.207634
668,2024-Q1,interbank,usd,104,17.04,0.197001
669,2024-Q1,cash,eur,111,20.27,0.164533
670,2024-Q1,cash,usd,16,12.44,0.155796
671,2024-Q1,interbank,usd,115,2.58,0.269345
672,2024-Q1,loan,eur,74,23.5,0.184321
673,2024-Q1,loan,usd,77,1.36,0.31118
674,2024-Q1,security,usd,12,23.1,0.137626
675,2024-Q1,interbank,uzs,75,6.13,0.261406
676,2024-Q1,cash,eur,88,11.82,0.188819
677,2024-Q1,interbank,usd,70,22.82,0.129799
678,2024-Q1,security,usd,11,16.24,0.190399
679,2024-Q1,cash,eur,63,14.05,0.181079
680,2024-Q1,interbank,usd,113,7.82,0.251769
681,2024-Q1,interbank,eur,87,7.02,0.243683
682,2024-Q1,interbank,uzs,17,0.79,0.242808
683,2024-Q1,cash,uzs,116,14.07,0.193151
684,2024-Q1,interbank,eur,116,10.32,0.236605
685,2024-Q1,security,uzs,21,5.38,0.245408
686,2024-Q1,cash,eur,97,9.22,0.21113
687,2024-Q1,loan,uzs,49,22.58,0.167055
688,2024-Q1,loan,eur,72,20.36,0.197852
689,2024-Q1,loan,eur,54,10.33,0.257463
690,2024-Q1,cash,usd,94,23.52,0.123637
691,2024-Q1,cash,uzs,120,11.09,0.204018
692,2024-Q1,loan,usd,96,8.38,0.292361
693,2024-Q1,loan,usd,112,9.31,0.267761
694,2024-Q1,security,uzs,114,20.99,0.190922
695,2024-Q1,cash,usd,11,6.43,0.196767
696,2024-Q1,cash,eur,31,5.33,0.196241
697,2024-Q1,interbank,eur,87,23.05,0.156266
698,2024-Q1,interbank,uzs,71,17.62,0.149633
699,2024-Q1,security,eur,7,18.33,0.179944
700,2024-Q1,security,eur,12,17.77,0.185068
701,2024-Q1,cash,eur,63,16.39,0.159803
702,2024-Q1,cash,usd,74,2.19,0.228272
703,2024-Q1,interbank,uzs,21,18.09,0.171697
704,2024-Q1,loan,usd,21,5.97,0.289137
705,2024-Q1,security,usd,16,3.18,0.272947
706,2024-Q1,security,usd,68,23.59,0.177949
707,2024-Q1,security,usd,1,0.67,0.262692
708,2024-Q1,cash,usd,69,0.76,0.242175
709,2024-Q1,interbank,usd,58,7.44,0.242807
710,2024-Q1,interbank,usd,56,20.26,0.157127
711,2024-Q1,cash,eur,82,23.47,0.097654
712,2024-Q1,security,eur,63,2.84,0.27725
713,2024-Q1,cash,usd,88,9.49,0.206129
714,2024-Q1,cash,eur,92,17.62,0.159191
715,2024-Q1,security,uzs,111,15.49,0.240221
716,2024-Q1,cash,usd,96,5.6,0.225117
717,2024-Q1,interbank,uzs,63,7.9,0.230239
718,2024-Q1,cash,usd,60,14.26,0.14305
719,2024-Q1,interbank,uzs,29,0.85,0.238904
720,2024-Q1,interbank,usd,72,18.2,0.173432
721,2024-Q1,cash,usd,17,6.61,0.169363
722,2024-Q1,loan,eur,112,19.88,0.219583
723,2024-Q1,cash,usd,102,16.41,0.185665
724,2024-Q1,cash,eur,15,15.49,0.138909
725,2024-Q1,cash,usd,95,18.42,0.179433
726,2024-Q1,cash,usd,15,1.8,0.220374
727,2024-Q1,security,uzs,87,6.24,0.255603
728,2024-Q1,interbank,uzs,11,12.52,0.194982
729,2024-Q1,loan,usd,59,18.65,0.220579
730,2024-Q1,loan,usd,79,20.38,0.21591
731,2024-Q1,security,uzs,88,9.17,0.265675
732,2024-Q1,cash,usd,51,19.05,0.130055
733,2024-Q1,interbank,uzs,111,5.29,0.265971
734,2024-Q1,interbank,uzs,93,1.98,0.264388
735,2024-Q1,cash,usd,25,5.92,0.20762
736,2024-Q1,loan,usd,81,21.68,0.193511
737,2024-Q1,loan,usd,88,13.06,0.257571
738,2024-Q1,security,usd,41,11.55,0.233127
739,2024-Q1,loan,usd,89,17.84,0.227673
740,2024-Q1,cash,uzs,108,0.24,0.281214
741,2024-Q1,security,usd,99,2.84,0.286495
742,2024-Q1,interbank,usd,92,2.39,0.257157
743,2024-Q1,loan,eur,77,2.92,0.308343
744,2024-Q1,interbank,usd,33,10.88,0.197362
745,2024-Q1,cash,usd,96,6.74,0.239743
746,2024-Q1,interbank,eur,44,18.86,0.151564
747,2024-Q1,security,eur,64,20.14,0.196019
748,2024-Q1,interbank,uzs,38,22.2,0.141207
749,2024-Q1,security,uzs,38,4.71,0.267005
750,2024-Q1,interbank,eur,19,12.07,0.17727
751,2024-Q1,loan,usd,116,1.17,0.328209
752,2024-Q1,loan,uzs,18,5.76,0.264683
753,2024-Q1,interbank,uzs,11,14.76,0.181345
754,2024-Q1,security,usd,113,10.14,0.266138
755,2024-Q1,cash,usd,67,16.58,0.145067
756,2024-Q1,cash,eur,53,20.14,0.126549
757,2024-Q1,cash,usd,89,1.43,0.250624
758,2024-Q1,security,eur,46,22.53,0.156484
759,2024-Q1,security,uzs,16,1.02,0.285057
760,2024-Q1,security,eur,88,23.56,0.169956
761,2024-Q1,cash,uzs,22,15.3,0.134857
762,2024-Q1,loan,uzs,67,1.04,0.305139
763,2024-Q1,interbank,uzs,114,9.45,0.249192
764,2024-Q1,cash,uzs,113,6.2,0.233581
765,2024-Q1,cash,usd,44,19.17,0.154708
766,2024-Q1,security,uzs,94,5.41,0.261854
767,2024-Q1,security,uzs,74,19.83,0.188673
768,2024-Q1,interbank,usd,58,7.5,0.256935
769,2024-Q1,security,uzs,17,23.74,0.151557
770,2024-Q1,security,usd,46,6.49,0.242177
771,2024-Q1,security,uzs,79,16.44,0.19334
772,2024-Q1,security,eur,119,19.2,0.204578
773,2024-Q1,security,uzs,1,5.2,0.23717
774,2024-Q1,loan,uzs,87,1.82,0.328363
775,2024-Q1,security,eur,102,13.23,0.226938
776,2024-Q1,cash,eur,115,16.25,0.171718
777,2024-Q1,security,eur,51,19.61,0.180838
778,2024-Q1,security,usd,15,6.55,0.25573
779,2024-Q1,loan,usd,33,20.93,0.202334
780,2024-Q1,security,eur,103,21.98,0.172794
781,2024-Q1,loan,uzs,106,18.7,0.232481
782,2024-Q1,loan,uzs,77,0.18,0.324993
783,2024-Q1,security,uzs,15,2.09,0.259304
784,2024-Q1,interbank,usd,15,23.95,0.108157
785,2024-Q1,security,uzs,58,17.61,0.206732
786,2024-Q1,loan,usd,71,15.04,0.245505
787,2024-Q1,interbank,usd,4,21.63,0.144092
788,2024-Q1,interbank,eur,83,0.95,0.276117
789,2024-Q1,interbank,uzs,66,18.18,0.169541
790,2024-Q1,interbank,usd,2,15.71,0.164138
791,2024-Q1,loan,usd,12,20.36,0.174442
792,2024-Q1,interbank,eur,55,18.67,0.176669
793,2024-Q1,cash,usd,87,11.64,0.215491
794,2024-Q1,loan,uzs,100,1.7,0.310541
795,2024-Q1,interbank,uzs,52,21.83,0.139793
796,2024-Q1,interbank,eur,36,18.32,0.178131
797,2024-Q1,security,uzs,117,8.55,0.280152
798,2024-Q1,loan,uzs,56,23.61,0.185713
799,2024-Q1,interbank,uzs,38,7.47,0.202681
800,2024-Q1,cash,usd,54,8.89,0.193662
801,2024-Q1,cash,usd,2,23.39,0.092654
802,2024-Q1,cash,usd,37,16.03,0.144668
803,2024-Q1,security,usd,62,21.1,0.181166
804,2024-Q1,loan,usd,111,21.31,0.201627
805,2024-Q1,interbank,uzs,89,12.87,0.214472
806,2024-Q1,interbank,eur,94,6.41,0.253037
807,2024-Q1,interbank,uzs,66,20.34,0.157841
808,2024-Q1,cash,usd,14,12.05,0.175399
809,2024-Q1,cash,usd,47,13.54,0.159653
810,2024-Q1,loan,eur,120,12.99,0.276303
811,2024-Q1,cash,uzs,6,0.23,0.236366
812,2024-Q1,loan,eur,106,1.1,0.335169
813,2024-Q1,security,usd,83,14.79,0.207468
814,2024-Q1,security,usd,35,19.07,0.198182
815,2024-Q1,security,eur,94,10.97,0.246619
816,2024-Q1,loan,eur,101,4.57,0.317479
817,2024-Q1,security,usd,6,9.76,0.217407
818,2024-Q1,cash,eur,13,18.44,0.14061
819,2024-Q1,loan,eur,80,2.61,0.318736
820,2024-Q1,cash,eur,120,13.44,0.198286
821,2024-Q1,cash,eur,3,16.85,0.127643
822,2024-Q1,security,usd,80,9.98,0.252977
823,2024-Q1,loan,usd,17,14.43,0.213109
824,2024-Q1,cash,eur,79,21.2,0.152568
825,2024-Q1,cash,uzs,75,5.11,0.242481
826,2024-Q1,loan,uzs,11,3.24,0.279092
827,2024-Q1,cash,usd,82,1.46,0.244714
828,2024-Q1,cash,usd,108,17.43,0.184762
829,2024-Q1,cash,usd,104,21.61,0.164755
830,2024-Q1,security,usd,4,16.57,0.174209
831,2024-Q1,interbank,eur,30,23.43,0.121042
832,2024-Q1,cash,uzs,29,16.99,0.130358
833,2024-Q1,interbank,uzs,55,6.92,0.219646
834,2024-Q1,cash,eur,18,6.13,0.197451
835,2024-Q1,loan,eur,103,16.0,0.257811
836,2024-Q1,security,eur,94,16.22,0.204603
837,2024-Q1,cash,eur,98,12.57,0.20515
838,2024-Q1,loan,usd,24,12.65,0.239787
839,2024-Q1,cash,eur,2,10.0,0.186704
840,2024-Q1,security,usd,110,8.4,0.264312
841,2024-Q1,loan,usd,35,15.22,0.239005
842,2024-Q1,security,eur,79,17.94,0.20611
843,2024-Q1,security,eur,110,19.52,0.20556
844,2024-Q1,cash,uzs,5,7.39,0.174045
845,2024-Q1,security,eur,1,20.59,0.153418
846,2024-Q1,interbank,eur,1,7.27,0.192305
847,2024-Q1,security,eur,19,7.32,0.230669
848,2024-Q1,interbank,eur,7,19.34,0.134768
849,2024-Q1,cash,uzs,99,23.27,0.119676
850,2024-Q1,interbank,usd,73,22.37,0.160403
851,2024-Q1,interbank,uzs,118,2.67,0.28466
852,2024-Q1,security,usd,97,6.92,0.266705
853,2024-Q1,interbank,usd,116,18.24,0.201918
854,2024-Q1,interbank,uzs,29,19.35,0.156759
855,2024-Q1,security,uzs,35,12.1,0.200739
856,2024-Q1,security,uzs,102,0.39,0.311731
857,2024-Q1,loan,usd,30,12.04,0.239194
858,2024-Q1,cash,usd,7,0.75,0.215954
859,2024-Q1,loan,uzs,81,6.75,0.267033
860,2024-Q1,interbank,usd,97,15.76,0.236429
861,2024-Q1,security,usd,117,3.23,0.294308
862,2024-Q1,interbank,uzs,112,17.1,0.194865
863,2024-Q1,loan,usd,15,14.91,0.216693
864,2024-Q1,loan,usd,93,10.31,0.268708
865,2024-Q1,cash,usd,102,8.93,0.208847
866,2024-Q1,interbank,usd,84,21.95,0.17502
867,2024-Q1,cash,eur,99,13.28,0.176461
868,2024-Q1,loan,usd,101,21.33,0.207891
869,2024-Q1,loan,usd,54,9.9,0.250473
870,2024-Q1,security,usd,5,14.27,0.194467
871,2024-Q1,loan,usd,55,22.91,0.204149
872,2024-Q1,cash,uzs,25,2.98,0.202455
873,2024-Q1,interbank,eur,14,6.31,0.214688
874,2024-Q1,security,eur,15,22.0,0.134217
875,2024-Q1,cash,usd,84,10.13,0.193449
876,2024-Q1,loan,uzs,61,6.53,0.277141
877,2024-Q1,cash,usd,65,23.94,0.123623
878,2024-Q1,cash,eur,90,2.45,0.221431
879,2024-Q1,loan,usd,66,14.68,0.222911
880,2024-Q1,loan,usd,76,18.91,0.2256
881,2024-Q1,loan,eur,11,18.88,0.198631
882,2024-Q1,security,eur,103,10.6,0.246431
883,2024-Q1,security,usd,54,1.06,0.276681
884,2024-Q1,security,usd,19,20.18,0.157224
885,2024-Q1,cash,usd,98,19.27,0.174919
886,2024-Q1,security,usd,89,5.7,0.281452
887,2024-Q1,cash,usd,7,8.17,0.196813
888,2024-Q1,loan,eur,24,12.3,0.246004
889,2024-Q1,loan,uzs,2,2.74,0.271939
890,2024-Q1,security,uzs,33,19.69,0.171327
891,2024-Q1,loan,uzs,12,22.13,0.175427
892,2024-Q1,loan,eur,86,7.4,0.284842
893,2024-Q1,loan,eur,63,22.18,0.203418
894,2024-Q1,loan,eur,118,19.22,0.241738
895,2024-Q1,security,eur,90,17.47,0.223656
896,2024-Q1,loan,eur,74,23.26,0.186753
897,2024-Q1,security,usd,62,7.79,0.254993
898,2024-Q1,cash,eur,7,21.98,0.100544
899,2024-Q1,security,uzs,9,2.36,0.266884
900,2024-Q1,loan,uzs,74,11.47,0.236079
901,2024-Q1,interbank,eur,1,13.25,0.179275
902,2024-Q1,security,eur,6,2.95,0.240079
903,2024-Q1,cash,uzs,27,17.7,0.136772
904,2024-Q1,interbank,usd,107,11.4,0.230774
905,2024-Q1,security,uzs,56,10.93,0.222592
906,2024-Q1,loan,usd,86,13.95,0.245215
907,2024-Q1,security,eur,50,3.23,0.272505
908,2024-Q1,interbank,uzs,21,4.8,0.223322
909,2024-Q1,loan,usd,45,4.34,0.28721
910,2024-Q1,security,uzs,12,22.85,0.15865
911,2024-Q1,interbank,usd,93,18.56,0.182282
912,2024-Q1,cash,uzs,23,12.7,0.173071
913,2024-Q1,interbank,uzs,46,15.83,0.167056
914,2024-Q1,loan,uzs,118,15.6,0.279417
915,2024-Q1,security,uzs,72,6.3,0.248598
916,2024-Q1,loan,usd,56,2.08,0.292318
917,2024-Q1,interbank,uzs,66,13.32,0.212846
918,2024-Q1,loan,eur,95,6.31,0.30298
919,2024-Q1,loan,uzs,31,20.96,0.193375
920,2024-Q1,security,eur,77,5.67,0.268124
921,2024-Q1,interbank,usd,105,13.75,0.206777
922,2024-Q1,loan,usd,69,10.08,0.248247
923,2024-Q1,loan,uzs,54,17.83,0.221767
924,2024-Q1,interbank,eur,18,22.82,0.1362
925,2024-Q1,interbank,eur,30,9.88,0.208327
926,2024-Q1,cash,usd,114,1.06,0.26292
927,2024-Q1,loan,uzs,65,15.87,0.249998
928,2024-Q1,interbank,uzs,37,3.1,0.247982
929,2024-Q1,security,uzs,51,2.51,0.275595
930,2024-Q1,security,usd,70,15.88,0.21472
931,2024-Q1,interbank,uzs,65,2.47,0.280319
932,2024-Q1,security,uzs,84,3.09,0.276754
933,2024-Q1,cash,uzs,31,10.54,0.169185
934,2024-Q1,loan,usd,78,10.86,0.265323
935,2024-Q1,cash,eur,54,21.93,0.126374
936,2024-Q1,cash,uzs,113,6.63,0.243471
937,2024-Q1,cash,uzs,19,9.62,0.178179
938,2024-Q1,security,usd,18,16.98,0.190235
939,2024-Q1,security,eur,56,19.85,0.196586
940,2024-Q1,cash,eur,62,8.38,0.201393
941,2024-Q1,interbank,uzs,83,15.15,0.217306
942,2024-Q1,cash,usd,49,14.98,0.161321
943,2024-Q1,security,uzs,110,7.28,0.282054
944,2024-Q1,security,usd,57,2.85,0.274083
945,2024-Q1,interbank,eur,16,16.38,0.149986
946,2024-Q1,cash,eur,15,6.43,0.188953
947,2024-Q1,cash,uzs,117,7.64,0.250026
948,2024-Q1,cash,eur,17,13.74,0.137991
949,2024-Q1,cash,eur,114,3.86,0.263828
950,2024-Q1,interbank,uzs,34,5.8,0.206769
951,2024-Q1,loan,eur,12,10.71,0.237601
952,2024-Q1,cash,eur,37,21.08,0.137457
953,2024-Q1,security,usd,74,18.53,0.181395
954,2024-Q1,security,uzs,52,7.62,0.238474
955,2024-Q1,interbank,usd,95,7.25,0.260607
956,2024-Q1,interbank,usd,74,23.7,0.142422
957,2024-Q1,interbank,uzs,49,15.68,0.178011
958,2024-Q1,security,eur,77,16.45,0.207664
959,2024-Q1,security,usd,117,1.32,0.295447
960,2024-Q1,cash,usd,50,2.52,0.231674
961,2024-Q1,interbank,usd,19,7.07,0.22797
962,2024-Q1,interbank,eur,50,20.21,0.158829
963,2024-Q1,security,usd,101,21.86,0.206788
964,2024-Q1,loan,usd,27,4.58,0.271388
965,2024-Q1,interbank,uzs,114,17.14,0.204588
966,2024-Q1,interbank,eur,71,20.98,0.172645
967,2024-Q1,cash,uzs,73,21.09,0.141949
968,2024-Q1,cash,usd,39,11.01,0.166987
969,2024-Q1,interbank,uzs,111,6.21,0.250376
970,2024-Q1,cash,eur,5,22.95,0.100498
971,2024-Q1,interbank,usd,36,6.64,0.232229
972,2024-Q1,loan,usd,51,6.06,0.275355
973,2024-Q1,loan,eur,58,4.94,0.297307
974,2024-Q1,interbank,usd,57,12.78,0.220169
975,2024-Q1,cash,usd,18,2.57,0.227061
976,2024-Q1,interbank,usd,28,13.7,0.176704
977,2024-Q1,cash,uzs,12,22.65,0.100982
978,2024-Q1,interbank,uzs,69,12.12,0.223388
979,2024-Q1,cash,eur,43,23.17,0.118439
980,2024-Q1,interbank,uzs,68,21.74,0.156855
981,2024-Q1,interbank,usd,71,19.02,0.170298
982,2024-Q1,security,uzs,85,14.59,0.215029
983,2024-Q1,cash,usd,66,21.14,0.125806
984,2024-Q1,loan,eur,78,13.32,0.245446
985,2024-Q1,loan,usd,71,4.97,0.286898
986,2024-Q1,security,uzs,79,22.2,0.187837
987,2024-Q1,loan,eur,74,12.05,0.251698
988,2024-Q1,interbank,usd,38,21.79,0.142962
989,2024-Q1,interbank,eur,30,9.44,0.200487
990,2024-Q1,loan,eur,95,8.06,0.282406
991,2024-Q1,loan,eur,42,18.38,0.210549
992,2024-Q1,cash,uzs,66,15.23,0.13767
993,2024-Q1,interbank,eur,24,10.55,0.211517
994,2024-Q1,security,uzs,52,21.09,0.173287
995,2024-Q1,security,usd,64,12.4,0.215897
996,2024-Q1,loan,eur,76,0.31,0.3063
997,2024-Q1,security,uzs,64,16.64,0.204913
998,2024-Q1,cash,eur,44,1.52,0.199141
999,2024-Q1,interbank,usd,116,11.55,0.246317
1000,2024-Q1,loan,eur,62,4.61,0.280778
1001,2024-Q1,cash,uzs,97,5.81,0.246636
1002,2024-Q1,loan,usd,89,23.52,0.207283
1003,2024-Q1,loan,eur,67,2.72,0.301082
1004,2024-Q1,loan,usd,107,18.18,0.245858
1005,2024-Q1,loan,uzs,16,15.3,0.205106
1006,2024-Q1,interbank,uzs,111,4.68,0.263425
1007,2024-Q1,cash,uzs,103,22.45,0.16614
1008,2024-Q1,security,usd,61,4.83,0.272901
1009,2024-Q1,interbank,uzs,89,12.37,0.225224
1010,2024-Q1,cash,usd,63,18.97,0.146375
1011,2024-Q1,interbank,usd,33,18.33,0.148988
1012,2024-Q1,interbank,eur,96,7.67,0.24228
1013,2024-Q1,loan,uzs,30,20.14,0.179357
1014,2024-Q1,security,eur,38,23.09,0.141431
1015,2024-Q1,cash,eur,63,11.38,0.187796
1016,2024-Q1,interbank,usd,101,15.66,0.195112
1017,2024-Q1,security,usd,47,8.75,0.243672
1018,2024-Q1,cash,eur,60,8.5,0.194458
1019,2024-Q1,interbank,eur,5,11.27,0.164326
1020,2024-Q1,cash,eur,14,4.73,0.208695
1021,2024-Q1,loan,eur,7,16.55,0.208553
1022,2024-Q1,loan,eur,9,3.97,0.275326
1023,2024-Q1,cash,eur,105,0.12,0.261615
1024,2024-Q1,cash,eur,102,10.55,0.222038
1025,2024-Q1,security,eur,99,1.83,0.29749
1026,2024-Q1,security,uzs,7,13.5,0.1966
1027,2024-Q1,loan,uzs,10,12.49,0.230145
1028,2024-Q1,security,usd,34,3.29,0.248219
1029,2024-Q1,loan,eur,68,5.9,0.285534
1030,2024-Q1,interbank,eur,41,0.59,0.256397
1031,2024-Q1,cash,eur,59,14.25,0.175916
1032,2024-Q1,cash,usd,21,7.03,0.196016
1033,2024-Q1,interbank,uzs,88,17.11,0.203355
1034,2024-Q1,security,uzs,38,15.12,0.218197
1035,2024-Q1,loan,uzs,8,8.97,0.238989
1036,2024-Q1,interbank,eur,90,0.52,0.258238
1037,2024-Q1,security,eur,109,7.68,0.24861
1038,2024-Q1,loan,eur,2,7.8,0.258354
1039,2024-Q1,security,eur,53,7.98,0.234
1040,2024-Q1,security,usd,100,22.88,0.183193
1041,2024-Q1,loan,uzs,85,3.95,0.315009
1042,2024-Q1,cash,eur,103,6.48,0.233714
1043,2024-Q1,cash,eur,50,19.98,0.160101
1044,2024-Q1,security,usd,45,22.2,0.176042
1045,2024-Q1,cash,eur,86,11.24,0.192013
1046,2024-Q1,interbank,eur,19,12.96,0.174422
1047,2024-Q1,security,eur,29,1.27,0.28107
1048,2024-Q1,loan,uzs,73,19.39,0.212086
1049,2024-Q1,cash,eur,81,14.27,0.187634
1050,2024-Q1,loan,usd,15,11.5,0.252085
1051,2024-Q1,cash,usd,61,7.26,0.194748
1052,2024-Q1,loan,usd,44,10.65,0.238061
1053,2024-Q1,cash,usd,61,17.65,0.136573
1054,2024-Q1,interbank,usd,116,1.94,0.268193
1055,2024-Q1,cash,eur,10,12.16,0.151059
1056,2024-Q1,loan,uzs,120,0.83,0.332482
1057,2024-Q1,cash,uzs,54,18.53,0.139501
1058,2024-Q1,interbank,uzs,93,5.06,0.258734
